date,time,outgoing_site_id,incoming_site_id,total number_of_calls,total call duration (min)
20170205,7:30,21106,12903,147,322
20170205,8:30,21106,19742023,263,588
20170205,9:30,21106,65607493,498,645
20170205,10:30,21106,22673,217,602
20170205,11:30,21106,25281,271,556
20170205,12:30,21106,25283,319,565
20170205,13:30,21106,19571,299,388
20170205,14:30,21106,65607443,322,545
20170205,15:30,21106,65610945,409,273
20170205,16:30,21106,65610943,593,387
20170205,17:30,21106,65607495,385,234
20170205,18:30,21106,18714,584,277
20170205,19:30,21106,18609,292,467
20170205,20:30,21106,162778,517,230
20170205,21:30,21106,298689,254,612
20170205,22:30,21106,292649,332,323
20170205,23:30,21106,711,351,556
20170206,0:30,21106,243,186,625
20170206,1:30,21106,8083,403,475
20170206,2:30,21106,8081,167,487
20170206,3:30,21106,20451,309,499
20170206,4:30,21106,37241,584,454
20170206,5:30,21106,6893,336,642
20170206,6:30,21106,6891,318,609
20170206,7:30,21106,45811,573,558
20170206,8:30,21106,31922,284,263
20170206,9:30,21106,40881,375,577
20170206,10:30,21106,40881,548,284
20170206,11:30,21106,44841,317,396
20170206,12:30,21106,24891,646,265
20170206,13:30,21106,8022,341,441
20170206,14:30,21106,58942,497,539
20170206,15:30,21106,4712,258,599
20170206,16:30,21106,24003,234,317
20170206,17:30,21106,16013,463,615
20170206,18:30,21106,31292,601,270
20170206,19:30,21106,51632,142,398
20170206,20:30,21106,4952,613,591
20170206,21:30,21106,4951,326,279
20170206,22:30,21106,39411,490,416
20170206,23:30,21106,2102,260,350
20170207,0:30,21106,2103,360,333
20170207,1:30,21106,39411,313,413
20170207,2:30,21106,2103,453,466
20170207,3:30,21106,26429091,175,321
20170207,3:50,21106,26253,411,440
20170207,4:30,21106,26429130,504,372
20170207,5:30,21106,26429129,177,240
20170207,6:30,21106,26429090,605,542
20170207,7:30,21106,26429149,163,621
20170207,8:30,21106,26429089,256,464
20170207,9:30,21106,43491,388,550
20170207,10:30,21106,46701,195,336
20170207,11:30,21106,26429039,186,389
20170207,12:30,21106,26429101,223,535
20170207,13:30,21106,26429179,145,517
20170207,14:30,21106,40433,284,568
20170207,15:30,21106,26432324,194,251
20170207,16:30,21106,26432322,498,298
20170207,17:30,21106,26429071,571,254
20170207,18:30,21106,26429040,517,415
20170207,20:30,21106,26429120,314,467
20170207,21:30,21106,49291,169,262
20170207,22:30,21106,45092,496,402
20170207,23:30,21106,30723,544,459
20170208,0:30,21106,32602,233,649
20170208,1:30,21106,30721,639,644
20170208,2:30,21106,34681,183,281
20170208,3:30,21106,1851,557,252
20170208,4:30,21106,2991812,220,323
20170208,5:30,21106,2991813,149,411
20170208,6:30,21106,43493,375,647
20170208,8:30,21106,61212,291,515
20170208,9:30,21106,38381,416,537
20170208,10:30,21106,43822,308,359
20170208,11:30,21106,14012,245,325
20170208,12:30,21106,43821,548,249
20170208,13:30,21106,29452,181,383
20170208,14:30,21106,29451,241,479
20170208,15:30,21106,25303,585,571
20170208,16:30,21106,25222,409,623
20170208,17:30,21106,25221,468,535
20170208,18:30,21106,54841,598,528
20170208,19:30,21106,25903,613,233
20170208,20:30,21106,25901,395,558
20170208,21:30,21106,40412,455,325
20170208,22:30,21106,40411,505,600
20170208,23:30,21106,13072,428,568
20170209,0:30,21106,60231,634,396
20170209,1:30,21106,48572,164,605
20170209,2:30,21106,48571,534,325
20170209,3:30,21106,60382,162,528
20170209,4:30,21106,47401,289,384
20170209,5:30,21106,44513,314,428
20170209,6:30,21106,48742,439,321
20170209,7:30,21106,50892,395,394
20170209,8:21,21106,63472,568,411
20170209,9:30,21106,63473,550,393
20170209,10:30,21106,25531,227,305
20170209,11:30,21106,28142,356,252
20170209,12:30,21106,28143,428,269
20170209,13:30,21106,35911,503,374
20170209,14:30,21106,47421,172,443
20170209,15:30,21106,37371,509,618
20170209,16:30,21106,45022,552,569
20170209,17:30,21106,61492,601,494
20170209,18:30,21106,37352,637,428
20170209,19:30,21106,45173,127,439
20170209,20:30,21106,53252,509,507
20170209,21:30,21106,64843,308,402
20170209,22:30,21106,41293,545,442
20170209,23:30,21106,56612,622,487
20170210,0:30,21106,47591,363,536
20170210,1:30,21106,56613,184,298
20170210,2:30,21106,15003,365,641
20170210,3:30,21106,64841,373,490
20170210,4:30,21106,64842,641,314
20170210,5:30,21106,53251,532,250
20170210,6:30,21106,61493,501,639
20170210,7:30,21106,15903,568,355
20170210,8:30,21106,45191,379,461
20170210,9:30,21106,40493,315,403
20170210,10:30,21106,37372,296,399
20170210,11:30,21106,43823,419,363
20170210,12:30,21106,45062,156,388
20170210,13:30,21106,55192,455,465
20170210,14:30,21106,55191,554,490
20170210,15:30,21106,25782,252,416
20170210,16:30,21106,25781,231,597
20170210,17:30,21106,48412,525,449
20170210,18:30,21106,48412,179,497
20170210,19:30,21106,48411,573,623
20170210,20:30,21106,48413,178,525
20170210,21:30,21106,34322,501,322
20170210,22:30,21106,34322,407,472
20170210,23:30,21106,34323,304,325
20170211,0:30,21106,57322,573,619
20170211,1:30,21106,57321,217,475
20170211,3:30,21106,14672,313,280
20170211,4:30,21106,30391,623,368
20170211,5:30,21106,30392,465,504
20170211,6:30,21106,30393,287,528
20170211,7:30,21106,62573,460,526
20170211,8:30,21106,62571,339,632
20170211,9:30,21106,26032,396,251
20170211,10:30,21106,26031,532,320
20170211,11:30,21106,59942,311,464
20170211,12:30,21106,59943,185,295
20170211,13:30,21106,63312,365,422
20170211,14:30,21106,63311,156,575
20170211,15:30,21106,47502,623,302
20170211,16:30,21106,47501,261,399
20170211,17:30,21106,63321,356,563
20170211,18:30,21106,63322,641,520
20170211,19:30,21106,59951,638,437
20170211,20:30,21106,37702,313,238
20170211,21:30,21106,37703,244,293
20170211,22:30,21106,37701,409,544
20170211,23:30,21106,30752,152,430
20170212,0:30,21106,30753,188,379
20170212,1:30,21106,30751,516,556
20170212,2:30,21106,53663,491,576
20170212,3:30,21106,53663,185,628
20170212,4:30,21106,53661,456,360
20170212,5:30,21106,48311,528,417
20170212,6:30,21106,20273,443,328
20170212,7:30,21106,20271,571,372
20170212,8:30,21106,47701,166,565
20170212,9:30,21106,61602,466,452
20170212,10:30,21106,61601,206,548
20170212,11:30,21106,12893,528,549
20170212,12:30,21106,12891,490,422
20170212,13:30,21106,55643,645,351
20170212,14:30,21106,55641,207,542
20170212,15:30,21106,54172,349,469
20170212,16:30,21106,54171,206,255
20170212,17:30,21106,20373,364,500
20170212,18:30,21106,20371,149,422
20170212,19:30,21106,60203,182,252
20170212,20:30,21106,60203,523,531
20170212,21:30,21106,45053,240,341
20170212,22:30,21106,45053,484,641
20170212,23:30,21106,37773,456,432
20170213,0:30,21106,37771,165,489
20170213,1:30,21106,53831,557,504
20170213,2:30,21106,53832,432,389
20170213,3:30,21106,61252,191,399
20170213,4:30,21106,61251,223,235
20170213,5:30,21106,48402,209,318
20170213,6:30,21106,48401,245,378
20170213,7:30,21106,61052,239,574
20170213,8:30,21106,61051,190,234
20170213,9:30,21106,40593,514,430
20170213,10:30,21106,16803,268,405
20170213,11:30,21106,16802,360,329
20170213,12:30,21106,64652,160,346
20170213,13:30,21106,47622,200,442
20170213,14:30,21106,47623,171,394
20170213,15:30,21106,40631,579,567
20170213,16:30,21106,40633,235,387
20170213,17:30,21106,18223,544,414
20170213,18:30,21106,61352,376,416
20170213,19:30,21106,11093,310,412
20170213,20:30,21106,61351,301,328
20170213,21:30,21106,18222,330,460
20170213,22:30,21106,53432,537,594
20170213,23:30,21106,53433,457,334
20170214,0:30,21106,13782,426,639
20170214,1:30,21106,45192,210,510
20170214,2:30,21106,45023,165,271
20170214,3:30,21106,41831,411,273
20170214,4:30,21106,44982,293,444
20170214,5:30,21106,44983,211,610
20170214,6:30,21106,15172,511,458
20170214,7:30,21106,15173,487,256
20170214,8:30,21106,47442,340,402
20170214,9:30,21106,47442,585,457
20170214,10:30,21106,47443,415,468
20170214,11:30,21106,48131,356,496
20170214,12:30,21106,61491,525,566
20170214,13:30,21106,37351,482,261
20170214,14:30,21106,38502,304,300
20170214,15:30,21106,35833,627,372
20170214,16:30,21106,41323,205,547
20170214,17:30,21106,58952,291,460
20170214,18:30,21106,41291,261,366
20170214,19:30,21106,37343,407,319
20170214,20:30,21106,37342,422,316
20170214,21:30,21106,41292,429,356
20170214,22:30,21106,22166,447,375
20170214,23:30,21106,12166,622,622
20170215,0:30,21106,55201,126,632
20170215,1:30,21106,33573,519,445
20170215,2:30,21106,43282,413,352
20170215,3:30,21106,10764,146,363
20170215,4:30,21106,56611,365,297
20170215,5:30,21106,63753,289,270
20170215,6:30,21106,13042,133,436
20170215,7:30,21106,51301,393,413
20170215,8:30,21106,44982,309,609
20170215,9:30,21106,13243,483,393
20170215,10:30,21106,47633,448,487
20170215,11:30,21106,53061,394,636
20170215,12:30,21106,61053,532,619
20170215,13:30,21106,60201,492,417
20170215,14:30,21106,48361,261,390
20170215,15:30,21106,18221,194,515
20170215,16:30,21106,21532,222,614
20170215,17:30,21106,40632,288,551
20170215,18:30,21106,16811,139,493
20170215,19:30,21106,16813,404,460
20170215,20:30,21106,37611,494,563
20170215,21:30,21106,61602,568,268
20170215,22:30,21106,38049030,322,296
20170215,23:30,21106,38049366,158,515
20170216,1:30,21106,38029040,306,249
20170216,2:30,21106,38049364,341,295
20170216,3:30,21106,207804,551,423
20170216,4:30,21106,207443,545,434
20170216,5:30,21106,40072,385,498
20170216,6:30,21106,62991,639,262
20170216,7:30,21106,12232,545,601
20170216,8:30,21106,5602,571,477
20170216,9:30,21106,7953,420,286
20170216,10:30,21106,10161,354,496
20170216,11:30,21106,19353,601,300
20170216,12:30,21106,110703,451,558
20170216,13:30,21106,75715,175,626
20170216,14:30,21106,40432,498,418
20170216,15:30,21106,62683,221,549
20170216,16:30,21106,29431,478,256
20170216,17:30,21106,47541,572,448
20170216,18:30,21106,193278,179,529
20170216,19:30,21106,193098,126,351
20170216,20:30,21106,40101,557,230
20170216,21:30,21106,40032,275,559
20170216,22:30,21106,18133,328,400
20170216,23:30,21106,36212,465,252
20170217,0:30,21106,34653,598,508
20170217,1:30,21106,34651,252,413
20170217,2:30,21106,13188744,303,351
20170217,3:30,21106,21211,131,285
20170217,4:30,21106,2062819,371,614
20170217,5:30,21106,26371,430,234
20170217,6:30,21106,32812,296,382
20170217,7:30,21106,43621,633,370
20170217,8:30,21106,1201,203,325
20170217,9:30,21106,1202,144,324
20170217,10:30,21106,10481,429,415
20170217,11:30,21106,10482,645,447
20170217,12:30,21106,4963,221,591
20170217,13:30,21106,4962,243,622
20170217,14:30,21106,1073,429,411
20170217,15:30,21106,1071,212,507
20170217,16:30,21106,28171,628,529
20170217,17:30,21106,34541,333,264
20170217,18:30,21106,8093,170,391
20170217,19:30,21106,8092,356,569
20170217,20:30,21106,37243,189,551
20170217,21:30,21106,37243,126,272
20170217,22:30,21106,33041,606,351
20170217,23:30,21106,33043,417,354
20170218,0:30,21106,31912,344,538
20170218,1:30,21106,31911,198,272
20170218,2:30,21106,33052,348,587
20170218,3:30,21106,33051,575,424
20170218,4:30,21106,33053,521,336
20170218,5:30,21106,33032,193,488
20170218,6:30,21106,33022,569,545
20170218,7:30,21106,33021,324,287
20170218,8:30,21106,33023,329,350
20170218,9:30,21106,33242,558,331
20170218,10:30,21106,33241,394,569
20170218,11:30,21106,22031,534,627
20170218,12:30,21106,21501,242,369
20170218,13:30,21106,21503,413,288
20170218,14:30,21106,21502,497,418
20170218,15:30,21106,21631,565,496
20170218,16:30,21106,21413,192,551
20170218,17:30,21106,21411,585,337
20170218,18:30,21106,10033,373,497
20170218,19:30,21106,21543,454,306
20170218,20:30,21106,21541,564,314
20170218,21:30,21106,41841,146,547
20170218,22:30,21106,41843,590,614
20170218,23:30,21106,40233,234,243
20170219,0:30,21106,29522,554,274
20170219,1:30,21106,11091,228,539
20170219,2:30,21106,11092,606,294
20170219,3:30,21106,10443,311,422
20170219,4:30,21106,12383,585,471
20170219,5:30,21106,59271,192,272
20170219,6:30,21106,40403,318,531
20170219,7:30,21106,48621,643,320
20170219,8:30,21106,26611,360,438
20170219,9:30,21106,38322,295,298
20170219,10:30,21106,31921,351,516
20170219,11:30,21106,13242,403,535
20170219,12:30,21106,110702,612,388
20170219,13:30,21106,108802,128,464
20170219,14:30,21106,91783,555,327
20170219,15:30,21106,77265,449,622
20170219,16:30,21106,77264,577,273
20170219,17:30,21106,77262,615,359
20170219,18:30,21106,77263,601,419
20170219,19:30,21106,86363,230,276
20170219,20:30,21106,86364,177,277
20170219,21:30,21106,110973,243,357
20170219,22:30,21106,75714,390,609
20170219,23:30,21106,96352,408,508
20170220,0:30,21106,96354,440,609
20170220,1:30,21106,10971,612,245
20170220,2:30,21106,56041,565,491
20170220,3:30,21106,12381,648,641
20170220,4:30,21106,56011,359,320
20170220,5:30,21106,37381,486,280
20170220,6:30,21106,59152,274,332
20170220,7:30,21106,39703,552,316
20170220,8:30,21106,21551,159,238
20170220,9:30,21106,20033,257,525
20170220,10:30,21106,42073,467,638
20170220,11:30,21106,42052,393,296
20170220,12:30,21106,42061,287,244
20170220,13:30,21106,29322,222,578
20170220,14:30,21106,42072,151,428
20170220,15:30,21106,37212,368,312
20170220,16:30,21106,37213,442,548
20170220,17:30,21106,32812,390,480
20170220,18:30,21106,32803,315,238
20170220,19:30,21106,15502,415,508
20170220,20:30,21106,54082,650,355
20170220,21:30,21106,32402,289,329
20170220,22:30,21106,32823,239,449
20170220,23:30,21106,32832,351,292
20170221,0:30,21106,21332,496,644
20170221,1:30,21106,20241,374,448
20170221,2:30,21106,21852,269,401
20170221,3:30,21106,65483,151,619
20170221,4:30,21106,55833,142,443
20170221,5:30,21106,10593,569,498
20170221,6:30,21106,55832,466,550
20170221,8:30,21106,10592,541,650
20170221,9:30,21106,23981,326,396
20170221,10:30,21106,49393,168,374
20170221,11:30,21106,12312,181,602
20170221,12:30,21106,12311,177,355
20170221,13:30,21106,10694,552,247
20170221,14:30,21106,10731,488,256
20170221,16:30,21106,10732,323,637
20170221,17:30,21106,54643,248,583
20170221,18:30,21106,54641,510,597
20170221,19:30,21106,10623,202,291
20170221,20:30,21106,39973,239,415
20170221,21:30,21106,39971,599,365
20170221,22:30,21106,16762,325,577
20170221,23:30,21106,10753,561,263
20170222,0:30,21106,10751,331,631
20170222,1:30,21106,19562,321,340
20170222,2:30,21106,4813,634,631
20170222,3:30,21106,50823,277,266
20170222,4:30,21106,50822,561,580
20170222,5:30,21106,7581,541,582
20170222,6:30,21106,51612,478,485
20170222,7:30,21106,3973,390,573
20170222,8:30,21106,3971,166,428
20170222,9:30,21106,3972,467,439
20170222,10:30,21106,40892,306,371
20170222,11:30,21106,12313,268,563
20170222,12:30,21106,30581,326,502
20170222,13:30,21106,52293,232,327
20170222,14:30,21106,47563,475,238
20170222,15:30,21106,47562,646,442
20170222,16:30,21106,47561,398,610
20170222,17:30,21106,57143,334,386
20170222,18:30,21106,37401,620,322
20170222,19:30,21106,14222,253,488
20170222,20:30,21106,51123,440,512
20170222,21:30,21106,6531,225,462
20170222,22:30,21106,5783,205,575
20170222,23:30,21106,26252,490,552
20170223,0:30,21106,35247,291,626
20170223,1:30,21106,55892,270,627
20170223,2:30,21106,262911951,200,307
20170223,3:30,21106,262894883,255,447
20170223,4:30,21106,35371,356,574
20170223,5:21,21106,2599315,646,328
20170223,6:30,21106,2599317,492,326
20170223,7:30,21106,61803,627,272
20170223,8:30,21106,252736,470,528
20170223,9:30,21106,61801,602,509
20170223,10:30,21106,36430,268,570
20170223,11:30,21106,42142,425,411
20170223,12:30,21106,41673,566,401
20170223,13:30,21106,2991812,417,495
20170223,14:30,21106,2991813,554,470
20170223,15:30,21106,20192,354,426
20170223,16:30,21106,29473,465,431
20170223,17:30,21106,51822,216,285
20170223,18:30,21106,10162,550,629
20170223,19:30,21106,51183,292,517
20170223,21:30,21106,23982,595,308
20170223,22:30,21106,52512,270,573
20170223,23:30,21106,52513,566,645
20170224,0:30,21106,11412,540,328
20170224,1:30,21106,11413,506,434
20170224,2:30,21106,24332,600,601
20170224,3:30,21106,24333,278,392
20170224,4:30,21106,26401,513,545
20170224,5:30,21106,26403,511,347
20170224,6:30,21106,26411,467,421
20170224,7:30,21106,26412,573,275
20170224,8:30,21106,62791,276,372
20170224,9:30,21106,13881,174,502
20170224,10:30,21106,13883,153,603
20170224,11:30,21106,49391,191,233
20170224,12:30,21106,19553,523,344
20170224,13:30,21106,49392,380,427
20170224,14:30,21106,10613,412,638
20170224,15:30,21106,28753,233,251
20170224,16:30,21106,18422,154,558
20170224,17:30,21106,18421,273,334
20170224,18:30,21106,65481,152,409
20170224,19:30,21106,16763,587,495
20170224,20:30,21106,10583,577,424
20170224,21:30,21106,7592,387,585
20170224,22:30,21106,7591,223,561
20170224,23:30,21106,60671,372,628
20170225,0:30,21106,47031,500,252
20170225,1:30,21106,32802,623,271
20170225,2:30,21106,59591,441,426
20170225,3:30,21106,2773,520,342
20170225,4:30,21106,32801,174,463
20170225,5:30,21106,47033,216,346
20170225,6:30,21106,2772,317,296
20170225,8:30,21106,10693,537,538
20170225,9:30,21106,10691,536,357
20170225,10:30,21106,14091,539,577
20170225,11:30,21106,51371,290,498
20170225,12:30,21106,51382,570,518
20170225,13:30,21106,19655,336,523
20170225,14:30,21106,39597,231,468
20170225,15:30,21106,15826,127,625
20170225,16:30,21106,36583,239,353
20170225,17:30,21106,47831,331,250
20170225,18:30,21106,50581,160,241
20170225,19:30,21106,50002,379,445
